_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,515,EASTSPRING ESGQ45 IDX KEHATI KELAS A,IDN000545407,,"Eastspring Investments Indonesia, PT","BANK DBS INDONESIA - CUSTODY, PT",Saham,Index,IDR,Tidak,"1.039,1400","0,87%","0,97%","2,61%","3,93%","25,60%","-4,82%","-9,02%","-4,45%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.855.087,00","131.192,72",16-Apr-2025,Agt-2026,,Maks 3%,"Rp 10.000,-",30-Jun-2026,30-Jun-2026,"100,00%","0,00%","8,000",Reksa Dana ini mayoritas diinvestasikan pada efek saham yang mana secara relatif memiliki volatilitas yang lebih tinggi.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967332,6
,516,EASTSPRING ESGQ45 IDX KEHATI KELAS C,IDN000545605,,"Eastspring Investments Indonesia, PT","BANK DBS INDONESIA - CUSTODY, PT",Saham,Index,IDR,Tidak,"945,7200","0,88%","0,99%","2,64%","4,04%","25,98%","-4,24%","-8,27%","-3,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.643.427.770,00","49.537.250,59",22-Nov-2024,Agt-2026,,Maks 1.5%,"Rp 5.000.000.000,-",30-Jun-2026,30-Jun-2026,"100,00%","0,00%","8,000",Reksa Dana ini mayoritas diinvestasikan pada efek saham yang mana secara relatif memiliki volatilitas yang lebih tinggi.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967342,6
,517,EASTSPRING IDR FIXED INCOME FUND KELAS A,IDN000193802,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.856,3100","0,23%","-0,07%","-0,21%","1,62%","1,30%","-0,61%","-1,73%","0,63%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197.018.730.504,26","105.912.014,75",16-Mar-2015,Agt-2026,,Maks 2.00%,Rp 10.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","4,500","Reksa Dana Eastspring IDR Fixed Income Fund berinvestasi pada obligasi pemerintah dan korporasi, dan dikategorikan berisiko sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967351,6
,518,EASTSPRING IDR FIXED INCOME FUND KELAS B,IDN000418001,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.493,4200","0,23%","-0,05%","-0,18%","1,75%","1,67%","0,14%","-0,72%","2,12%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.795.175.317.167,00","3.205.156.009,50",16-Mar-2015,Agt-2026,,Maks 1.00%,tidak ada,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","4,500","Reksa Dana Eastspring IDR Fixed Income Fund berinvestasi pada obligasi pemerintah dan korporasi, dan dikategorikan berisiko sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967361,6
,519,EASTSPRING IDR FIXED INCOME FUND KELAS C,,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.098,1600","0,23%","-0,05%","-0,19%","1,72%","1,58%","-0,04%","-0,97%","1,75%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.737.968.959,05","122.467.121,80",16-Agt-2024,Agt-2026,,,,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","4,500","Reksa Dana Eastspring IDR Fixed Income Fund berinvestasi pada obligasi pemerintah dan korporasi, dan dikategorikan berisiko sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967371,6
,520,EASTSPRING IDR FIXED INCOME FUND KELAS D,IDN000581006,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"997,9100","0,23%","-0,05%","-0,18%","1,76%","1,69%","0,17%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"404.582.398.500,85","404.715.724,07",27-Jan-2026,Agt-2026,,,,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","4,500","Reksa Dana Eastspring IDR Fixed Income Fund berinvestasi pada obligasi pemerintah dan korporasi, dan dikategorikan berisiko sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967382,6
,521,EASTSPRING IDX ESG LEADERS PLUS KELAS A,IDN000473709,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"707,9800","0,53%","0,32%","1,90%","0,24%","20,18%","-14,76%","-22,63%","-21,44%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.663.294.286,46","180.872.644,77",12-Jan-2022,Agt-2026,,Maks. 2.5%,"Rp 10.000,-",31-Agt-2026,31-Agt-2026,"100,00%",-,"7,000",Reksa Dana ini mayoritas diinvestasikan pada efek saham yang mana secara  relatif memiliki volatilitas yang lebih tinggi.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967392,6
,522,EASTSPRING INVESTMENTS ALPHA NAVIGATOR KELAS A,IDN000143104,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.296,5500","0,94%","0,50%","0,99%","2,05%","24,50%","-8,02%","-13,37%","-8,67%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"456.039.078.507,97","355.228.840,31",29-Agt-2012,Agt-2026,,Maks 2.5%,Rp. 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","8,000","Reksa Dana Saham Eastspring Investments Alpha Navigator berinvestasi pada saham-saham small dan mid cap dengan bobot maksimum 40%, dan dikategorikan berisiko tinggi.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967402,6
,523,EASTSPRING INVESTMENTS ALPHA NAVIGATOR KELAS C,IDN000411501,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"852,7200","0,94%","0,53%","1,03%","2,22%","25,09%","-7,13%","-12,24%","-6,91%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.804.339.612,17","200.000.000,00",10-Agt-2023,Agt-2026,,,,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","8,000","Reksa Dana Saham Eastspring Investments Alpha Navigator berinvestasi pada saham-saham small dan mid cap dengan bobot maksimum 40%, dan dikategorikan berisiko tinggi.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967412,6
,524,EASTSPRING INVESTMENTS CASH RESERVE KELAS A,IDN000155009,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.783,0900","0,02%","0,10%","0,10%","0,47%","1,11%","1,70%","2,28%","3,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.956.380.868,00","10.080.475,46",03-Jul-2013,Agt-2026,,Maks 1.00%,Rp 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana Eastspring Investments Cash Reserve berinvestasi pada instrumen pasar uang seperti deposito berjangka dan instrmen obligasi dengan jatuh tempo maksimum 1 tahun sehingga dikategorikan berisiko rendah.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967423,6
,525,EASTSPRING INVESTMENTS IDR HIGH GRADE KELAS A,IDN000147808,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.580,8300","0,26%","-0,03%","-0,16%","1,12%","-0,33%","-3,99%","-6,48%","-6,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.077.557.901.591,32","5.101.305.784,78",09-Jan-2013,Agt-2026,,Maks 2.0%,Rp 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana Eastspring Investments IDR High Grade berinvestasi pada obligasi pemerintah, dan dikategorikan berisiko sedang.",08-Sep-2026,"1.816,2795","0,26%","-0,03%","-0,16%","1,67%","1,25%","-0,94%","-2,48%","-0,35%",,,,,"1.809,7572","0,22%","-0,02%","-0,14%","1,47%","1,10%","-0,86%","-2,25%","-0,28%",,,,,2026-09-09T13:34:31.967433,6
,526,EASTSPRING INVESTMENTS IDR HIGH GRADE KELAS C,,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"931,7900","0,26%","-0,01%","-0,14%","1,21%","-0,13%","-3,63%","-6,02%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.665.613.843,03","5.000.000,00",09-Okt-2025,Agt-2026,,,,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","5,000","Reksa Dana Eastspring Investments IDR High Grade berinvestasi pada obligasi pemerintah, dan dikategorikan berisiko sedang.",08-Sep-2026,"990,6722","0,26%","-0,01%","-0,14%","1,76%","1,51%","-0,43%","-1,80%",-,,,,,"990,8544","0,24%","-0,01%","-0,13%","1,66%","1,42%","-0,44%","-1,78%","0,00%",,,,,2026-09-09T13:34:31.967444,6
,527,EASTSPRING INVESTMENTS VALUE DISCOVERY KELAS A,IDN000156403,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.075,3000","1,33%","1,34%","2,25%","3,45%","24,72%","-11,64%","-18,41%","-7,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"239.005.930.733,09","227.259.677,99",29-Mei-2013,Agt-2026,,Maks 2.50%,Rp 10.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","8,000","Reksa Dana Eastspring Investments Value Discovery berinvestasi pada sahamsaham big cap dengan bobot minimum 65% dan fokus di momentum, dan dikategorikan berisiko tinggi.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967454,6
,528,EASTSPRING INVESTMENTS VALUE DISCOVERY KELAS C,IDN000411204,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"793,0500","1,33%","1,37%","2,28%","3,61%","25,30%","-10,80%","-17,37%","-6,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.532.815.408,86","100.000.000,00",16-Jun-2022,Agt-2026,,,,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","8,000","Reksa Dana Eastspring Investments Value Discovery berinvestasi pada sahamsaham big cap dengan bobot minimum 65% dan fokus di momentum, dan dikategorikan berisiko tinggi.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967465,6
,529,EASTSPRING INVESTMENTS YIELD DISCOVERY KELAS A,IDN000156304,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.589,2000","0,06%","0,07%","0,06%","0,48%","-0,08%","-3,58%","-4,87%","-4,21%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"278.427.398.351,30","175.297.576,62",29-Mei-2013,Agt-2026,,Maks 2.00%,Rp 10.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","4,000","Reksa Dana Eastspring Investments Yield Discovery berinvestasi pada obligasi jangka pendek, dan dikategorikan berisiko sedang.",08-Sep-2026,"1.909,5933","0,06%","0,07%","0,06%","0,99%","1,36%","-0,83%","-1,30%","0,72%",,,,,"1.913,7980","0,05%","0,06%","0,05%","0,82%","1,13%","-0,72%","-1,12%","0,64%",,,,,2026-09-09T13:34:31.967476,6
,530,EASTSPRING SYARIAH BERKAH PROTEKSI 1,IDN000499506,,"Eastspring Investments Indonesia, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.068,1100","0,02%","0,10%","0,12%","0,13%","0,35%","0,77%","1,07%","1,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"322.370.673.282,29","302.170.500,00",25-Jan-2023,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,"1.137,6875","0,02%","0,10%","0,12%","0,47%","1,71%","2,78%","3,79%","5,52%",,,,,"1.134,7032","0,01%","0,10%","0,11%","0,45%","1,29%","2,64%","3,61%","5,28%",,,,,2026-09-09T13:34:31.967486,6
,531,EASTSPRING SYARIAH BERKAH PROTEKSI 2,IDN000526308,,"Eastspring Investments Indonesia, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.027,9500","0,02%","0,11%","0,12%","0,04%","0,11%","0,31%","0,45%","0,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"608.065.639.182,11","592.252.993,52",18-Mar-2024,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,"1.114,1587","0,02%","0,11%","0,12%","0,49%","1,85%","2,88%","3,93%","5,71%",,,,,"1.110,3299","0,01%","0,10%","0,11%","0,45%","1,31%","2,69%","3,69%","5,41%",,,,,2026-09-09T13:34:31.967497,6
,532,EASTSPRING SYARIAH BERKAH PROTEKSI 3,,,"Eastspring Investments Indonesia, PT","Bank Syariah Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Ya,"1.024,8615","0,02%","0,11%","0,12%","0,07%","0,20%","0,51%","0,72%","0,87%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"309.432.941.087,60","302.301.055,72",05-Nov-2024,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,"1.105,5790","0,02%","0,11%","0,12%","0,50%","1,85%","2,94%","4,00%","5,83%",,,,,"1.101,9317","0,01%","0,10%","0,11%","0,46%","1,34%","2,76%","3,77%","5,53%",,,,,2026-09-09T13:34:31.967507,6
,533,EASTSPRING SYARIAH BERKAH PROTEKSI 5,IDN000583002,,"Eastspring Investments Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Sharia,IDR,Tidak,"1.011,0481","0,01%","0,10%","0,11%","0,11%","0,28%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"607.994.959.159,94","602.020.000,00",10-Mar-2026,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967518,6
,534,EASTSPRING SYARIAH EQUITY ISLAMIC ASIA PACIFIC USD KELAS A,IDN000257904,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Reksadana Global,Sharia,USD,Tidak,"2,175993","-0,08%","1,58%","1,98%","5,36%","4,44%","26,23%","34,46%","66,27%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.819.109,25","3.655.815,23",09-Sep-2016,Agt-2026,,Maks 3%,USD 10.000,31-Jul-2026,31-Jul-2026,-,-,"8,000","Reksa Dana Syariah Eastspring Syariah Equity Islamic Asia Pacific USD  berinvestasi pada saham-saham yang dan diperdagangkan di beberapa Bursa  Efek di wilayah Asia Pasifik dan instrumen pasar uang yang memenuhi prinsip  syariah di Pasar Modal, dan dikategorikan berisiko tinggi",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967529,6
,535,EASTSPRING SYARIAH FIXED INCOME AMANAH KELAS A,IDN000285608,,"Eastspring Investments Indonesia, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.577,8000","-0,08%","-0,22%","-0,30%","0,93%","0,55%","-1,13%","-1,37%","1,53%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"631.696.083.187,00","399.154.957,63",05-Apr-2018,Agt-2026,,Maks  2.00%,Rp 10.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","4,000","Reksa Dana Syariah Eastspring Syariah Fixed Income Amanah berinvestasi pada sukuk pemerintah dan korporasi, dan dikategorikan berisiko sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967539,6
,536,EASTSPRING SYARIAH FIXED INCOME AMANAH KELAS B,IDN000419306,,"Eastspring Investments Indonesia, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Sharia,IDR,Tidak,"1.486,1500","-0,08%","-0,20%","-0,27%","1,06%","0,92%","-0,41%","-0,40%","2,98%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"468.601.474.110,00","314.459.755,45",17-Apr-2017,Agt-2026,,Maks 1.00%,tidak ada batas,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","4,000","Reksa Dana Syariah Eastspring Syariah Fixed Income Amanah berinvestasi pada sukuk pemerintah dan korporasi, dan dikategorikan berisiko sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967550,6
,537,EASTSPRING SYARIAH FIXED INCOME USD KELAS A,IDN000454709,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Sharia,USD,Ya,"0,952728","0,00%","0,03%","-0,06%","0,12%","-0,46%","-1,64%","-1,54%","-3,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.526.420,22","14.154.628,09",15-Apr-2021,Agt-2026,,Maks 2.0%,USD 100,31-Agt-2026,31-Agt-2026,"100,00%",-,"4,000",PERUSAHAAN PENERBIT SBSN 5.1% 02/07/2029,08-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1,001468","0,00%","0,03%","-0,06%","0,12%","0,53%","0,34%","0,44%","0,79%",,,,,2026-09-09T13:34:31.967560,6
,538,EASTSPRING SYARIAH GREATER CHINA EQUITY USD KELAS A,IDN000438504,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Reksadana Global,Sharia,USD,Tidak,"0,832563","-0,65%","-0,45%","-0,34%","-1,67%","-6,44%","7,30%","11,44%","19,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21.627.934,46","25.826.096,17",15-Jun-2020,Agt-2026,,Maks 3%,USD 10.000,31-Agt-2026,31-Agt-2026,"0,00%","100,00%","8,000","Reksa Dana Syariah Eastspring Syariah Greater China Equity USD berinvestasi pada efek syariah bersifat ekuitas yang diterbitkan oleh korporasi berbadan hukum yang beroperasi di Republik Rakyat Tiongkok, Hong Kong SAR, atau Taiwan yang diperdagangkan di Bursa Efek di Republik Rakyat Tiongkok, Hong Kong SAR, Taiwan atau Amerika Serikat, dan melakukan penempatan pada instrumen deposito syariah. Reksadana ini dikategorikan berisiko tinggi.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967571,6
,539,EASTSPRING SYARIAH INCOME GLOBAL MIXED ASSET USD KELAS A,IDN000566007,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Reksadana Global,Sharia,USD,Ya,"0,998971","-0,32%","0,17%","-0,23%","-0,53%","0,65%","3,04%","0,70%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.281.422,42","38.139.991,32",30-Sep-2025,Agt-2026,,"Maks. 3,0%",USD 10000,31-Agt-2026,31-Agt-2026,-,-,"8,000",Reksa Dana Syariah Eastspring Syariah Income Global Mixed Asset USD  berinvestasi pada Efek Syariah bersifat ekuitas yang diperdagangkan di luar  negeri dan melakukan investasi pada Efek Syariah berpendapatan tetap dan  juga penempatan pada instrumen syariah pasar uang dalam negeri dan/atau  deposito syariah.,08-Sep-2026,"1,040321","-0,32%","0,17%","-0,23%","-0,12%","0,27%","5,08%","3,56%",-,,,,,"1,047534","0,17%","0,08%","0,08%","0,19%","1,74%","5,23%","4,30%","0,00%",,,,,2026-09-09T13:34:31.967582,6
,540,EASTSPRING SYARIAH MIXED ASSET FUND KELAS A,,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Sharia,IDR,Tidak,"1.043,0800","0,01%","0,11%","0,11%","0,77%","2,27%","-0,82%","-0,43%","4,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.945.203.620,39","10.504.730,90",19-Agt-2025,Agt-2026,,"Maks. 3,0%",,31-Jul-2026,31-Jul-2026,-,-,"6,000","Reksa Dana Syariah Eastspring Syariah Mixed Asset Fund berinvestasi pada  Sukuk pemerintah dan korporasi, serta pada Efek bersifat ekuitas dan  dikategorikan berisiko sedang-tinggi.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967592,6
,541,EASTSPRING SYARIAH MONEY MARKET KHAZANAH KELAS A,IDN000373008,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.231,2100","0,06%","0,14%","0,14%","0,43%","1,13%","1,88%","2,34%","3,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.974.025.085,37","2.418.968,19",18-Des-2018,Agt-2026,,Maks 1.00%,Rp. 10.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","2,000",Rendah,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967603,6
,542,EASTSPRING SYARIAH MONEY MARKET KHAZANAH KELAS B,IDN000417904,,"Eastspring Investments Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.260,9600","0,06%","0,15%","0,15%","0,47%","1,24%","2,10%","2,64%","3,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.277.667.737,02","35.961.525,33",26-Des-2018,Agt-2026,,Maks 0.75%,tidak ada batas,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","2,000",Rendah,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967614,6
,543,EMCO GROWTH FUND,IDN000123908,,"Emco Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"95,2483","2,73%","4,62%","3,80%","0,78%","10,69%","-16,80%","-21,94%","-5,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.667.699.739,21","519.487.733,28",11-Mar-2008,Agt-2026,,Max 3.00%,Rp. 1.000.000.- (satu juta Rupiah),29-Sep-2019,30-Sep-2019,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967624,6
,544,EMCO MANTAP,IDN000057908,,"Emco Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Konvensional,IDR,Tidak,"435,7988","3,59%","6,18%","5,62%","1,51%","15,68%","-20,96%","-27,37%","-2,36%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.322.847.071,71","138.925.749,13",18-Agt-2005,Agt-2026,,Max 4.00%,"Rp. 1,000,000.00",29-Sep-2019,30-Sep-2019,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:34:31.967636,6
