_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,762,MANDIRI PASAR UANG OPTIMA 3,IDN000421906,,"Mandiri Manajemen Investasi, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.291,7029","0,01%","0,09%","0,24%","0,56%","1,47%","1,87%","2,61%","3,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.714.477.719,78","9.866.673,34",20-Jan-2020,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892298,8
,763,MANDIRI PASAR UANG SYARIAH EKSTRA,IDN000388006,,"Mandiri Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.301,0359","0,02%","0,09%","0,18%","0,47%","1,12%","1,71%","2,22%","3,30%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.837.012.484,86","8.344.148,91",29-Apr-2019,Agt-2026,,,,29-Sep-2024,30-Sep-2024,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892305,8
,764,MANDIRI PASAR UANG SYARIAH KELAS A,IDN000294907,,"Mandiri Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.438,7300","0,01%","0,09%","0,18%","0,47%","1,13%","1,68%","2,22%","3,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"535.272.436.984,52","372.695.824,40",06-Jul-2017,Agt-2026,,Maks 1.5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892311,8
,765,MANDIRI PASAR UANG SYARIAH KELAS C,IDN000531902,,"Mandiri Manajemen Investasi, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.463,9500","0,01%","0,11%","0,20%","0,54%","1,33%","2,08%","2,78%","4,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.099.080.742,49","68.511.048,48",07-Mei-2024,Agt-2026,,"Maks. 0,5% p.a","Rp 100.000.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892317,8
,766,MANDIRI PASAR UANG SYARIAH MASLAHAT KELAS A,,,"Mandiri Manajemen Investasi, PT","Bank OCBC NISP, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.013,6156","0,01%","0,09%","0,14%","0,39%","0,81%","1,30%","1,35%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"316.909,93","313,09",01-Des-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892324,8
,767,MANDIRI PASAR UANG SYARIAH MASLAHAT KELAS C,,,"Mandiri Manajemen Investasi, PT","Bank OCBC NISP, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.026,7406","0,01%","0,10%","0,16%","0,44%","0,92%","1,49%","2,07%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302.056.252.928,65","294.656.058,79",03-Okt-2025,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892330,8
,768,MANDIRI SERI 129 (RESTRUKTURISASI),IDN000314705,,"Mandiri Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"583,1496","0,02%","0,14%","0,22%","0,59%","-7,59%","-7,52%","-4,86%","-7,55%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.100.586.994,73","50.010.000,00",22-Feb-2018,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892339,8
,769,MANDIRI SERI 147,IDN000328606,,"Mandiri Manajemen Investasi, PT","Bank Maybank Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"82,6920","0,00%","0,00%","0,00%","-0,01%","-0,02%","-0,03%","-0,05%","-0,07%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.637.372.283,21","346.313.460,18",07-Jun-2018,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892346,8
,770,MANDIRI SERI 151,IDN000338902,,"Mandiri Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"78,2170","0,00%","0,00%","0,00%","0,00%","0,00%","-0,01%","-0,01%","-0,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"532.472.540,90","6.807.628,09",27-Sep-2018,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892352,8
,771,MANDIRI SERI 152,IDN000345303,,"Mandiri Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"81,5820","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.318.083.403,57","126.474.980,88",04-Sep-2018,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892358,8
,772,MANDIRI SERI 158,IDN000337409,,"Mandiri Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"81,9248","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.844.963.563,41","119.327.582,63",25-Sep-2018,Mei-2023,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892364,8
,773,MANDIRI SERI 80,IDN000267002,,"Mandiri Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.010,6038","0,02%","0,14%","-1,78%","-1,39%","-0,36%","-2,08%","-3,11%","-3,20%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.898.171.864,99","100.010.000,00",16-Des-2016,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892371,8
,774,MANULIFE CAPITAL PROTECTED FUND 1,,,"Manulife Aset Manajemen Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.006,4200","0,02%","0,11%","0,17%","-0,50%","0,50%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150.709.948.699,22","150.009.000,00",25-Mei-2026,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892377,8
,775,MANULIFE CAPITAL PROTECTED FUND 5,IDN000591302,,"Manulife Aset Manajemen Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.009,0400","0,02%","0,13%","0,20%","0,56%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.208.478.809.155,78","1.200.005.000,00",22-Jul-2026,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892383,8
,776,MANULIFE DANA CAMPURAN II,IDN000068103,,"Manulife Aset Manajemen Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Tidak,"2.655,8100","-0,47%","-0,66%","-0,45%","2,30%","6,72%","-3,26%","-9,04%","-7,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.362.460.460,00","22.627.180,20",23-Jan-2009,Agt-2026,,max 2.50%,Rp 100.000,31-Agt-2026,31-Agt-2026,-,-,"6,000",Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892389,8
,777,MANULIFE DANA CAMPURAN UTAMA KELAS A1,IDN000501400,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Tidak,"983,0000","-0,47%","-0,41%","-0,19%","1,74%","5,25%","-1,47%","-4,32%","-0,59%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20.143.002,47","20.452,03",20-Jul-2023,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"6,000",Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892396,8
,778,MANULIFE DANA CAMPURAN UTAMA KELAS I,IDN000501103,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Campuran,Konvensional,IDR,Ya,"1.012,9100","-0,47%","-0,39%","-0,15%","1,85%","5,61%","-0,78%","-3,40%","-1,20%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"402.068.406.665,54","396.346.053,16",23-Jun-2023,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"6,000",Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.033,9100","-0,46%","-0,38%","-0,15%","1,82%","5,49%","-0,77%","-3,33%","0,85%",,,,,2026-09-12T12:45:22.892402,8
,779,MANULIFE DANA EKUITAS UTAMA KELAS A1,IDN000508405,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"853,6100","-0,89%","-0,92%","0,04%","3,04%","9,50%","-4,75%","-9,63%","-4,26%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"298.240.504,99","349.538,65",31-Mei-2023,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"8,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892409,8
,780,MANULIFE DANA EKUITAS UTAMA KELAS I,IDN000313301,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"840,8700","-0,89%","-0,88%","0,11%","3,23%","10,12%","-3,68%","-8,21%","-2,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"711.219.934.207,82","846.755.653,31",12-Feb-2018,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"8,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892415,8
,781,MANULIFE DANA EKUITAS UTAMA KELAS I1,IDN000508504,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"865,0300","-0,89%","-0,87%","0,13%","3,28%","10,27%","-3,41%","-7,86%","-1,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.199.919.234.440,00","1.388.904.353,77",07-Agt-2023,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"8,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892421,8
,782,MANULIFE DANA KAS II KELAS A,IDN000067907,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.929,4000","0,01%","0,10%","0,14%","0,45%","1,24%","1,87%","2,51%","3,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.448.389.506.588,55","1.270.754.717,35",23-Jan-2009,Agt-2026,,max 2.00%,Rp 10.000,31-Agt-2026,31-Agt-2026,-,-,"2,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892427,8
,783,MANULIFE DANA KAS II KELAS A2,IDN000459005,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.105,4800","0,01%","0,10%","0,14%","0,44%","1,21%","1,81%","2,44%","3,73%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.122.317.815.853,94","1.016.601.534,99",08-Mei-2024,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"2,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892433,8
,784,MANULIFE DANA KAS II KELAS D1,IDN000459203,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.178,3300","0,01%","0,09%","0,13%","0,42%","1,17%","1,73%","2,32%","3,56%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.911.934.366,47","2.474.460,83",02-Feb-2022,Agt-2026,,,,31-Mar-2026,31-Mar-2026,-,-,-,-,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892440,8
,785,MANULIFE DANA KAS II KELAS I1,,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.048,2800","0,01%","0,11%","0,16%","0,50%","1,41%","2,21%","3,00%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.252.772.940,69","9.796.046,32",28-Mei-2021,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"2,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892446,8
,786,MANULIFE DANA KAS II KELAS I3,IDN000459104,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Konvensional,IDR,Tidak,"1.208,3200","0,01%","0,10%","0,14%","0,45%","1,25%","1,88%","2,52%","3,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.664.755.368.337,30","1.379.651.163,22",23-Jul-2021,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"2,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892452,8
,787,MANULIFE DANA KAS SYARIAH,IDN000345907,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.369,2000","0,01%","0,10%","0,14%","0,43%","1,21%","1,96%","2,59%","3,87%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"253.937.193.272,01","185.723.075,05",07-Jun-2018,Agt-2026,,2%,Rp.10.000,31-Agt-2026,31-Agt-2026,-,-,"2,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892459,8
,788,MANULIFE DANA SAHAM KELAS A,IDN000020302,,"Manulife Aset Manajemen Indonesia, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"8.389,7000","-0,91%","-0,85%","-0,01%","2,90%","9,54%","-4,42%","-8,85%","-4,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.630.067.427.564,25","194.284.141,03",01-Agt-2003,Agt-2026,,max 2.5%,Rp 10.000,31-Agt-2026,31-Agt-2026,-,-,"8,000",Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892467,8
,789,MANULIFE DANA SAHAM UTAMA KELAS A1,IDN000508702,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"929,9100","-0,78%","-0,42%","0,51%","3,96%","11,28%","-3,84%","-9,86%","3,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.568.061,63","7.098,89",31-Mei-2023,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"8,000",Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892476,8
,790,MANULIFE DANA SAHAM UTAMA KELAS I,IDN000215407,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.377,4700","-0,77%","-0,38%","0,57%","4,16%","11,90%","-2,75%","-8,44%","6,18%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.490.765.171.679,35","1.088.459.046,95",11-Nov-2015,Agt-2026,,,-,31-Agt-2026,31-Agt-2026,-,-,"8,000",Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892484,8
,791,MANULIFE DANA TETAP PEMERINTAH,IDN000051604,,"Manulife Aset Manajemen Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"3.192,8800","-0,15%","-0,04%","-0,31%","0,93%","2,50%","-0,71%","-2,38%","0,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147.487.699.064,00","46.049.882,18",05-Okt-2007,Agt-2026,,max 2.5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"4,000",Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,11-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-12T12:45:22.892493,8
,792,MANULIFE DANA TETAP STABIL KELAS M1,IDN000509601,,"Manulife Aset Manajemen Indonesia, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Ya,"1.011,7500","-0,08%","0,04%","-0,02%","0,59%","0,98%","-1,27%","-2,43%","-2,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.087.476.066,56","9.968.797,66",16-Okt-2023,Agt-2026,,,,,,-,-,-,-,11-Sep-2026,"1.076,0230","-0,08%","0,04%","-0,02%","0,59%","2,04%","0,79%","0,63%","2,06%",,,,,"1.074,7500","-0,08%","0,04%","-0,01%","0,56%","1,93%","0,75%","0,59%","1,99%",,,,,2026-09-12T12:45:22.892499,8
